amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.5714285714285714,0.15500000000000003,25,0.343742710083713,0.3359413912651097,0.3399764695698536,0.33997885582884846,3000,0.002035865428391762,2.180467290279801,2.0050840713923144,2.0939029320807925,2.093587183037656,3000,0.04376025204152717,100.0,100.0,99.87211512746742,98.0,98.44301831066299,97.43421221170571,98.0,98.44301831066299,97.43421221170571,100.0,100.0,99.87211512746742,6.720384752334398,5.932106654191592,6.3183612990569,6.313853444882527,3000,0.2015545651799824,blood_cd34,0.9265539584303977,0.8673483704241025,0.8969766498597525,0.8971493886353505,3000,0.015010333016160582
1.5714285714285714,0.15500000000000003,40,0.3439130775155408,0.3361431585887841,0.34003783559644934,0.34005754568381596,3000,0.002015607214848973,2.195605482171956,2.025268965362088,2.1143201509935827,2.1161650610459573,3000,0.04353477577993735,100.0,100.0,99.87211512746742,99.26666666666667,99.51521314780624,98.89211095779166,99.3,99.5416948285196,98.93221068716328,99.96666666666667,99.99411560581287,99.8114181115696,6.715619264683018,5.9195133939388604,6.317185679494367,6.314536191221123,3000,0.20088316153425492,blood_cd34,0.9265351168557727,0.8686601969918815,0.8977621186797705,0.8979593663794256,3000,0.01463353243255154
1.5714285714285714,0.15500000000000003,60,0.3439475890382105,0.3357852899066308,0.3399245204451189,0.3399124729204296,3000,0.0020636060192550034,2.2244990302351435,2.0468704708715117,2.13790926220614,2.139778773388768,3000,0.04540763694353809,100.0,100.0,99.87211512746742,99.73333333333333,99.86481352598065,99.47465032080693,99.8,99.90830697304166,99.56431969391588,99.93333333333334,99.98171569121904,99.75723661607839,6.710565352811263,5.9212521624477,6.314479054667835,6.312291044383069,3000,0.20437366210197225,blood_cd34,0.9266157937681131,0.8695675689367753,0.8974149815103486,0.8975145222493202,3000,0.014735753287425714
1.5714285714285714,0.15500000000000003,25,0.34383965708276676,0.33595391047615075,0.3399645444430078,0.339982841367239,3000,0.002022109536603956,1.9303722651622452,1.7547308025241783,1.846494862206194,1.8469196788711297,3000,0.04439748183813708,100.0,100.0,99.87211512746742,0.0,0.12788487253259628,0.0,0.0,0.12788487253259628,0.0,95.4,96.09332625863462,94.59055427710578,6.301931787371927,5.495431386506565,5.8922005177692265,5.892009042867155,3000,0.2064254283712495,gut_lgr5,0.9015609252539191,0.8445394539914707,0.8735812714085437,0.8732377950643823,3000,0.014670425988133938
1.5714285714285714,0.15500000000000003,40,0.3439045106701421,0.3359584794889921,0.3399813939161274,0.33999424175283144,3000,0.0020138463001574468,1.9518057863188871,1.7744854826077774,1.8641249521421732,1.8646594220865356,3000,0.04508495933691959,100.0,100.0,99.87211512746742,0.03333333333333333,0.18858188843041795,0.005884394187156635,0.03333333333333333,0.18858188843041795,0.005884394187156635,94.26666666666667,95.04334745682183,93.3767651360293,6.314997239384018,5.4993114872491065,5.895119346736558,5.888107275690572,3000,0.2055303264846563,gut_lgr5,0.9010629383879462,0.844123206444484,0.8729706818798738,0.8730610586876826,3000,0.014732217966647514
1.5714285714285714,0.15500000000000003,60,0.34406600322369,0.33599115066087715,0.3399740056189634,0.33995066887208253,3000,0.002020252986421278,1.9722047349045952,1.785465456636376,1.8790770658036242,1.880101296900047,3000,0.04804596633931101,100.0,100.0,99.87211512746742,0.36666666666666664,0.6554135239473392,0.20486685952001804,0.4,0.6978937123414833,0.22896808121085216,93.83333333333333,94.63932927738979,92.91522498435664,6.285197878238021,5.474532599865031,5.890024463261211,5.888984893799602,3000,0.2081290010430189,gut_lgr5,0.9026957549832065,0.8434532880351973,0.8734843987690137,0.8735817033912783,3000,0.01516495148537641
1.5714285714285714,0.15500000000000003,25,0.3439808310974242,0.3359617495675267,0.3400015845287791,0.3400280234854828,3000,0.0019985418940554572,2.00177562955849,1.864975872291457,1.9336302455433907,1.934318393732961,3000,0.0349348726792832,100.0,100.0,99.87211512746742,2.8666666666666667,3.526715736364233,2.327170403476495,2.8666666666666667,3.526715736364233,2.327170403476495,99.23333333333333,99.48858134399723,98.85216135151566,6.844681831156343,6.087942432238879,6.459360931029538,6.457431504264663,3000,0.19367880731274104,skin_stem,0.9156152063988666,0.856072876308591,0.8856637515056127,0.8857408373634694,3000,0.01511444274477336
1.5714285714285714,0.15500000000000003,40,0.3439094514371037,0.33599612540361534,0.3399834018014616,0.3400095195883585,3000,0.002029436938760311,2.0238775148909616,1.886446558192431,1.9555192162525705,1.9554623209110396,3000,0.03579034263378126,100.0,100.0,99.87211512746742,11.7,12.899453911897151,10.598505900462818,11.766666666666667,12.968863992827393,10.662258639702532,99.5,99.6967546651625,99.17663931103023,6.8461451558476405,6.058797778335651,6.451371515065525,6.446204742916126,3000,0.20066596392632152,skin_stem,0.9154151621494081,0.8574384748589354,0.886469627813509,0.8867918024435258,3000,0.014803721287272016
1.5714285714285714,0.15500000000000003,60,0.3439483403084596,0.3359186741609806,0.339982400623691,0.34000618381093484,3000,0.002013868377866189,2.044806511572824,1.90247724997318,1.9735796515997817,1.9734366950542914,3000,0.03646703893049237,100.0,100.0,99.87211512746742,23.766666666666666,25.322765377173873,22.27766488594823,23.966666666666665,25.5268877774524,22.47303094617957,98.6,98.96257746013161,98.1131184437667,6.842964171497305,6.066450311338198,6.456422506849495,6.454389722826189,3000,0.20092262813348163,skin_stem,0.9150686665375544,0.8543731321845816,0.8855954568604947,0.8857278023021288,3000,0.015638244991277056
